Id,City,Country,Latitude,Longitude,Time,Description,Max Temp,Humidity,Wind Speed,Cloudiness,Rain,Snow
981,Chibuto,MZ,-24.6867,33.5306,2021-04-17 21:53:57,scattered clouds,59.92,71,2.64,31,0,0
982,Gizo Government Station,SB,-8.103,156.8419,2021-04-17 21:53:57,overcast clouds,83.34,73,4.05,100,0,0
983,Poso,ID,-1.3959,120.7524,2021-04-17 21:49:20,overcast clouds,79.0,79,4.18,89,0,0
984,Akdepe,TM,42.0551,59.3788,2021-04-17 21:53:58,clear sky,60.8,44,2.3,0,0,0
985,Maisach,DE,48.2167,11.2667,2021-04-17 21:53:59,light rain,39.99,81,5.75,90,0,0
986,Ben Gardane,TN,33.1378,11.2197,2021-04-17 21:54:00,broken clouds,60.51,69,14.0,79,0,0
987,Nísia Floresta,BR,-6.0911,-35.2086,2021-04-17 21:54:00,moderate rain,77.0,88,4.61,75,0,0
988,Diplo,PK,24.4667,69.584,2021-04-17 21:54:01,clear sky,80.91,40,10.63,8,0,0
989,Lufilufi,WS,-13.8745,-171.5986,2021-04-17 21:54:01,light rain,87.8,70,4.61,20,0,0
990,Sørland,NO,67.667,12.6934,2021-04-17 21:54:01,scattered clouds,41.76,73,12.41,37,0,0
991,Antofagasta,CL,-23.65,-70.4,2021-04-17 21:50:02,few clouds,64.4,72,12.66,20,0,0
992,Djibouti,DJ,11.5,42.5,2021-04-17 21:54:02,clear sky,82.4,74,8.05,1,0,0
993,Amga,RU,60.8953,131.9608,2021-04-17 21:54:02,light snow,26.26,88,4.16,100,0,0
994,Alice Springs,AU,-23.7,133.8833,2021-04-17 21:53:21,clear sky,44.6,81,5.75,0,0,0
995,Willowmore,ZA,-33.2926,23.4895,2021-04-17 21:54:03,scattered clouds,63.73,25,2.71,32,0,0
996,Inndyr,NO,67.0338,14.0276,2021-04-17 21:54:04,clear sky,37.99,75,5.75,0,0,0
997,Anzio,IT,41.4853,12.6179,2021-04-17 21:54:04,overcast clouds,52.0,80,1.99,100,0,0
998,Baruun-Urt,MN,46.6806,113.2792,2021-04-17 21:54:04,clear sky,40.87,27,12.64,0,0,0
999,Villazón,BO,-22.0866,-65.5942,2021-04-17 21:54:05,clear sky,58.89,33,11.77,8,0,0
1000,Lamar,US,33.6668,-95.5836,2021-04-17 21:54:05,overcast clouds,57.0,62,12.66,90,0,0
1001,Conakry,GN,9.538,-13.6773,2021-04-17 21:54:06,few clouds,80.6,89,4.61,20,0,0
1002,Ust'-Kut,RU,56.7938,105.7672,2021-04-17 21:54:06,few clouds,14.07,96,2.84,24,0,0
1003,Kuliyapitiya,LK,7.4688,80.0401,2021-04-17 21:54:07,scattered clouds,80.6,89,4.61,40,0,0
1004,Ibrā’,OM,22.6906,58.5334,2021-04-17 21:53:18,broken clouds,76.57,41,4.25,79,0,0
1005,Berezovyy,RU,51.6667,135.7,2021-04-17 21:54:07,broken clouds,37.31,86,2.62,60,0,0
1006,Menongue,AO,-14.6585,17.691,2021-04-17 21:54:08,few clouds,61.86,64,5.79,19,0,0
1007,Kjøllefjord,NO,70.9457,27.3465,2021-04-17 21:54:08,clear sky,35.58,83,11.5,4,0,0
1008,Saint-Raphaël,HT,19.4333,-72.2,2021-04-17 21:54:08,clear sky,81.37,52,7.38,0,0,0
1009,Synya,RU,65.3718,58.0387,2021-04-17 21:54:09,scattered clouds,14.34,88,7.61,40,0,0
1010,Malumfashi,NG,11.7853,7.6218,2021-04-17 21:54:09,overcast clouds,84.06,9,2.82,98,0,0
1011,Sterling,US,39.0062,-77.4286,2021-04-17 21:50:14,broken clouds,59.0,44,10.36,75,0,0
1012,Black River,JM,18.0264,-77.8487,2021-04-17 21:54:10,scattered clouds,84.2,74,18.41,40,0,0
1013,Flin Flon,CA,54.7682,-101.865,2021-04-17 21:54:10,overcast clouds,48.2,46,16.11,90,0,0
1014,Firminópolis,BR,-16.5819,-50.305,2021-04-17 21:54:11,few clouds,72.0,74,3.96,22,0,0
1015,Strunga,RO,47.1667,26.9833,2021-04-17 21:54:11,overcast clouds,46.0,73,4.0,94,0,0
1016,Lucapa,AO,-8.4192,20.7447,2021-04-17 21:54:12,broken clouds,64.65,94,3.91,62,0,0
1017,Santo Antônio,BR,-6.3106,-35.4789,2021-04-17 21:54:12,moderate rain,77.0,88,4.61,75,0,0
1018,Boo,SE,59.3333,18.2833,2021-04-17 21:54:13,overcast clouds,44.6,49,4.61,95,0,0
1019,Galveston,US,29.3669,-94.9669,2021-04-17 21:54:13,overcast clouds,64.0,72,18.41,90,0,0
1020,Kolokani,ML,13.5728,-8.0339,2021-04-17 21:54:13,overcast clouds,81.93,52,8.93,86,0,0
1021,Roebourne,AU,-20.7833,117.1333,2021-04-17 21:54:14,clear sky,80.4,45,7.49,0,0,0
1022,Batangafo,CF,7.3008,18.2833,2021-04-17 21:54:14,overcast clouds,81.36,43,4.16,96,0,0
