ID,City,Country,Latitude,Longitude,Time,Description,Max Temp,Humidity,Wind Speed,Cloudiness,Rain,Snow
917,Kroonstad,ZA,-27.6504,27.2349,2021-01-09 20:49:14,clear sky,71.22,55,3.85,9,0.0,0.0
918,La Serena,CL,-29.9078,-71.2542,2021-01-09 20:49:14,scattered clouds,64.4,68,12.66,40,0.0,0.0
919,Hervey Bay,AU,-25.2986,152.8535,2021-01-09 20:46:51,overcast clouds,70.0,94,3.0,100,0.0,0.0
920,Bima,ID,-8.4667,118.7167,2021-01-09 20:46:32,light rain,77.5,84,0.89,99,0.12299999999999998,0.0
921,Ciudad Bolivar,VE,8.1222,-63.5497,2021-01-09 20:49:16,moderate rain,83.26,66,10.78,45,2.68,0.0
922,Caconda,AO,-13.7333,15.0667,2021-01-09 20:49:16,overcast clouds,56.46,88,3.49,100,0.0,0.0
923,Tupelo,US,34.2576,-88.7034,2021-01-09 20:49:17,overcast clouds,37.4,70,9.22,90,0.0,0.0
924,Neuquén,AR,-38.9516,-68.0591,2021-01-09 20:46:51,clear sky,89.6,13,12.66,0,0.0,0.0
925,Borovoy,RU,55.4333,86.0833,2021-01-09 20:47:00,snow,-2.2,78,13.42,90,0.0,0.0
926,Väike-Maarja,EE,59.1264,26.25,2021-01-09 20:49:18,broken clouds,10.13,96,2.01,68,0.0,0.0
927,Kuito,AO,-12.3833,16.9333,2021-01-09 20:49:18,broken clouds,56.05,89,4.7,67,0.0,0.0
928,Oudtshoorn,ZA,-33.5907,22.2014,2021-01-09 20:49:18,clear sky,64.4,88,6.91,0,0.0,0.0
929,Darlawn,IN,24.0167,92.9,2021-01-09 20:49:19,clear sky,52.74,74,3.22,0,0.0,0.0
930,Koulamoutou,GA,-1.1303,12.4736,2021-01-09 20:49:19,clear sky,72.45,90,2.57,0,0.0,0.0
931,Songyang,CN,34.4553,113.0281,2021-01-09 20:49:19,overcast clouds,25.54,66,9.93,99,0.0,0.0
932,Rincon,US,32.296,-81.2354,2021-01-09 20:49:19,broken clouds,46.4,66,13.8,75,0.0,0.0
933,Birao,CF,10.2849,22.7882,2021-01-09 20:49:19,scattered clouds,73.31,20,7.74,42,0.0,0.0
934,Majene,ID,-3.5403,118.9707,2021-01-09 20:46:59,broken clouds,78.08,85,3.31,74,0.0,0.0
935,Saint Johnsbury,US,44.4192,-72.0151,2021-01-09 20:49:20,broken clouds,28.4,54,6.71,72,0.0,0.0
936,Sochi,RU,43.6,39.7303,2021-01-09 20:49:20,light rain,53.6,58,2.24,90,0.52,0.0
937,Pemberton,CA,50.3164,-122.8027,2021-01-09 20:49:21,overcast clouds,36.0,86,1.25,90,0.0,0.0
938,Sheridan,US,44.8333,-106.9173,2021-01-09 20:49:21,overcast clouds,35.6,69,2.46,90,0.0,0.0
939,Malakal,SS,9.5334,31.6605,2021-01-09 20:49:21,scattered clouds,77.11,27,6.31,27,0.0,0.0
940,Fomboni,KM,-12.28,43.7425,2021-01-09 20:49:21,broken clouds,83.39,78,19.06,74,0.0,0.0
941,Issa,RU,53.8705,44.8578,2021-01-09 20:49:22,snow,30.4,99,8.12,100,0.0,0.84
942,Solnechnyy,RU,50.7214,136.6319,2021-01-09 20:47:13,few clouds,-18.35,82,3.44,22,0.0,0.0
943,Wana,PK,32.2989,69.5725,2021-01-09 20:49:22,clear sky,39.99,51,2.84,0,0.0,0.0
944,Japura,ID,-0.3167,102.35,2021-01-09 20:46:31,overcast clouds,72.52,98,2.33,100,0.0,0.0
945,Nyrob,RU,60.733,56.7202,2021-01-09 20:47:36,broken clouds,6.58,94,3.36,84,0.0,0.0
946,Krasnokamensk,RU,50.0979,118.0369,2021-01-09 20:49:23,clear sky,-9.49,83,3.98,0,0.0,0.0
947,Viedma,AR,-40.8135,-62.9967,2021-01-09 20:49:23,clear sky,90.0,11,15.01,0,0.0,0.0
948,Listvyanka,RU,51.8535,104.8693,2021-01-09 20:49:23,fog,-13.0,84,4.47,75,0.0,0.0
949,Linxia Chengguanzhen,CN,35.6003,103.2064,2021-01-09 20:49:23,scattered clouds,9.7,67,3.02,40,0.0,0.0
950,Chapeltown,GB,53.4651,-1.4722,2021-01-09 20:49:23,overcast clouds,35.01,88,9.57,91,0.0,0.0
951,Kifrī,IQ,34.6959,44.9661,2021-01-09 20:46:16,overcast clouds,52.0,44,2.8,100,0.0,0.0
952,Egvekinot,RU,66.3167,-179.1667,2021-01-09 20:49:24,broken clouds,-20.29,86,10.16,65,0.0,0.0
953,Oranjestad,AW,12.524,-70.027,2021-01-09 20:46:40,scattered clouds,84.2,70,19.57,40,0.0,0.0
954,Borodino,RU,55.9106,94.8983,2021-01-09 20:49:24,light snow,9.19,95,15.03,100,0.0,0.19
955,Kui Buri,TH,12.0828,99.8543,2021-01-09 20:49:24,clear sky,72.68,75,7.02,1,0.0,0.0
956,Imbituba,BR,-28.24,-48.6703,2021-01-09 20:49:25,scattered clouds,86.0,58,9.22,40,0.0,0.0
957,Ogdensburg,US,44.6942,-75.4863,2021-01-09 20:49:25,clear sky,28.99,46,9.22,1,0.0,0.0
958,Santoña,ES,43.4439,-3.4576,2021-01-09 20:49:25,broken clouds,37.4,100,1.14,75,0.0,0.0
959,Kayerkan,RU,69.3497,87.7602,2021-01-09 20:49:25,clear sky,-25.24,85,3.74,8,0.0,0.0
960,Homer,US,59.6425,-151.5483,2021-01-09 20:49:25,light snow,34.0,80,9.22,90,0.0,0.0
961,Point Pedro,LK,9.8167,80.2333,2021-01-09 20:49:26,moderate rain,78.13,86,6.64,100,1.1,0.0
962,Altamira,BR,-3.2033,-52.2064,2021-01-09 20:49:26,moderate rain,78.84,92,2.1,99,2.526,0.0
963,Anguillara Sabazia,IT,42.0875,12.2767,2021-01-09 20:49:26,overcast clouds,43.0,82,5.99,97,0.0,0.0
964,Coahuayana Viejo,MX,18.7333,-103.6833,2021-01-09 20:47:20,broken clouds,78.8,50,11.5,75,0.0,0.0
965,Placer,US,39.0666,-120.7677,2021-01-09 20:49:27,clear sky,53.6,16,3.44,1,0.0,0.0
966,Shache,CN,38.4167,77.2406,2021-01-09 20:49:27,clear sky,15.71,87,6.53,0,0.0,0.0
967,Puerto Madero,MX,14.7208,-92.4215,2021-01-09 20:49:27,scattered clouds,86.0,66,11.5,40,0.0,0.0
968,Nouakchott,MR,18.0858,-15.9785,2021-01-09 20:42:01,clear sky,71.6,33,16.11,0,0.0,0.0
969,Verkhnevilyuysk,RU,63.4453,120.3167,2021-01-09 20:49:27,overcast clouds,-26.3,85,6.35,100,0.0,0.0
970,Sarakhs,IR,36.5449,61.1577,2021-01-09 20:49:28,clear sky,41.81,50,10.42,0,0.0,0.0
971,Denpasar,ID,-8.65,115.2167,2021-01-09 20:49:28,scattered clouds,78.8,94,3.44,40,0.0,0.0
972,Kawalu,ID,-7.3817,108.2082,2021-01-09 20:46:55,moderate rain,74.21,87,0.49,100,1.8087999999999997,0.0
973,Poya,NC,-21.35,165.15,2021-01-09 20:49:28,overcast clouds,82.94,76,3.71,100,0.0,0.0
974,Takaka,NZ,-40.85,172.8,2021-01-09 20:49:29,clear sky,66.0,76,4.0,9,0.0,0.0
975,Portland,US,45.5234,-122.6762,2021-01-09 20:41:08,broken clouds,48.99,70,5.66,75,0.0,0.0
976,Arica,CL,-18.475,-70.3042,2021-01-09 20:45:39,clear sky,75.2,60,18.41,0,0.0,0.0
977,Ozernovskiy,RU,51.5,156.5167,2021-01-09 20:49:29,overcast clouds,22.46,86,17.0,100,0.0,0.0
978,Athabasca,CA,54.7169,-113.2854,2021-01-09 20:46:26,clear sky,19.4,86,4.61,0,0.0,0.0
979,Strezhevoy,RU,60.7333,77.5889,2021-01-09 20:49:29,overcast clouds,-11.2,84,4.47,90,0.0,0.0
980,Redmond,US,47.674,-122.1215,2021-01-09 20:49:30,overcast clouds,44.01,59,2.75,97,0.0,0.0
981,Chibuto,MZ,-24.6867,33.5306,2021-01-09 20:49:30,clear sky,70.11,90,4.32,0,0.0,0.0
982,Gizo Government Station,SB,-8.103,156.8419,2021-01-09 20:47:03,broken clouds,84.31,70,6.55,65,0.0,0.0
983,Poso,ID,-1.3959,120.7524,2021-01-09 20:49:30,broken clouds,79.0,78,4.5,76,0.0,0.0
984,Akdepe,TM,42.0551,59.3788,2021-01-09 20:49:30,overcast clouds,30.2,63,11.5,100,0.0,0.0
985,Maisach,DE,48.2167,11.2667,2021-01-09 20:49:32,overcast clouds,28.99,86,8.05,90,0.0,0.0
986,Ben Gardane,TN,33.1378,11.2197,2021-01-09 20:49:13,scattered clouds,73.02,26,12.37,45,0.0,0.0
987,Nísia Floresta,BR,-6.0911,-35.2086,2021-01-09 20:49:32,scattered clouds,84.2,65,12.66,40,0.0,0.0
988,Diplo,PK,24.4667,69.584,2021-01-09 20:49:32,clear sky,59.54,33,14.83,0,0.0,0.0
989,Lufilufi,WS,-13.8745,-171.5986,2021-01-09 20:49:32,few clouds,87.8,66,8.05,20,0.0,0.0
990,Sørland,NO,67.667,12.6934,2021-01-09 20:46:42,overcast clouds,36.99,78,25.9,100,0.0,0.0
991,Antofagasta,CL,-23.65,-70.4,2021-01-09 20:47:09,few clouds,73.0,64,17.27,20,0.0,0.0
992,Djibouti,DJ,11.5,42.5,2021-01-09 20:49:33,clear sky,75.2,64,17.45,1,0.0,0.0
993,Amga,RU,60.8953,131.9608,2021-01-09 20:47:19,overcast clouds,-33.74,81,1.97,100,0.0,0.0
994,Alice Springs,AU,-23.7,133.8833,2021-01-09 20:46:14,scattered clouds,77.0,55,5.75,40,0.0,0.0
995,Willowmore,ZA,-33.2926,23.4895,2021-01-09 20:49:33,clear sky,64.96,64,8.1,2,0.0,0.0
996,Inndyr,NO,67.0338,14.0276,2021-01-09 20:49:34,clear sky,28.4,50,33.38,0,0.0,0.0
997,Anzio,IT,41.4853,12.6179,2021-01-09 20:49:34,broken clouds,46.99,89,3.0,81,0.0,0.0
998,Baruun-Urt,MN,46.6806,113.2792,2021-01-09 20:44:05,clear sky,-7.1,86,8.93,0,0.0,0.0
999,Villazón,BO,-22.0866,-65.5942,2021-01-09 20:49:34,broken clouds,65.75,33,16.2,79,0.0,0.0
1000,Lamar,US,33.6668,-95.5836,2021-01-09 20:49:35,clear sky,46.0,49,8.05,1,0.0,0.0
1001,Conakry,GN,9.538,-13.6773,2021-01-09 20:49:35,scattered clouds,80.74,79,10.94,48,0.0,0.0
1002,Ust'-Kut,RU,56.7938,105.7672,2021-01-09 20:49:35,overcast clouds,-8.81,86,3.89,100,0.0,0.0
1003,Kuliyapitiya,LK,7.4688,80.0401,2021-01-09 20:49:35,moderate rain,75.2,94,3.44,20,1.33,0.0
1004,Ibrā’,OM,22.6906,58.5334,2021-01-09 20:46:42,clear sky,48.29,51,7.36,0,0.0,0.0
1005,Berezovyy,RU,51.6667,135.7,2021-01-09 20:49:36,clear sky,-18.36,79,3.4,7,0.0,0.0
1006,Menongue,AO,-14.6585,17.691,2021-01-09 20:49:36,overcast clouds,62.69,95,3.67,100,0.0,0.0
1007,Kjøllefjord,NO,70.9457,27.3465,2021-01-09 20:49:36,clear sky,16.81,94,17.56,5,0.0,0.0
1008,Saint-Raphaël,HT,19.4333,-72.2,2021-01-09 20:49:36,broken clouds,78.35,62,6.17,62,0.0,0.0
1009,Synya,RU,65.3718,58.0387,2021-01-09 20:49:37,clear sky,-9.35,90,1.59,10,0.0,0.0
1010,Malumfashi,NG,11.7853,7.6218,2021-01-09 20:49:37,clear sky,71.33,22,7.4,0,0.0,0.0
1011,Sterling,US,39.0062,-77.4286,2021-01-09 20:48:31,few clouds,45.0,33,17.27,20,0.0,0.0
1012,Black River,JM,18.0264,-77.8487,2021-01-09 20:46:44,few clouds,82.4,74,11.5,20,0.0,0.0
1013,Flin Flon,CA,54.7682,-101.865,2021-01-09 20:46:29,clear sky,14.0,92,5.75,1,0.0,0.0
1014,Firminópolis,BR,-16.5819,-50.305,2021-01-09 20:49:38,broken clouds,83.8,65,1.48,74,0.0,0.0
1015,Strunga,RO,47.1667,26.9833,2021-01-09 20:49:38,clear sky,32.0,86,3.44,0,0.0,0.0
1016,Lucapa,AO,-8.4192,20.7447,2021-01-09 20:49:38,broken clouds,64.9,97,3.51,67,0.0,0.0
1017,Santo Antônio,BR,-6.3106,-35.4789,2021-01-09 20:49:38,scattered clouds,84.2,65,12.66,40,0.0,0.0
1018,Boo,SE,59.3333,18.2833,2021-01-09 20:49:39,mist,32.0,100,4.34,90,0.0,0.0
1019,Galveston,US,29.3669,-94.9669,2021-01-09 20:46:20,scattered clouds,53.6,54,8.05,40,0.0,0.0
1020,Kolokani,ML,13.5728,-8.0339,2021-01-09 20:49:39,clear sky,81.36,15,6.15,0,0.0,0.0
1021,Roebourne,AU,-20.7833,117.1333,2021-01-09 20:49:39,light rain,90.48,40,11.27,43,0.115,0.0
1022,Batangafo,CF,7.3008,18.2833,2021-01-09 20:49:39,overcast clouds,76.46,21,1.97,100,0.0,0.0
